動画URL,サムネイル,いいね数,説明文,楽曲,楽曲URL,文字起こし,文字起こし修正
https://www.tiktok.com/@hensaikitsui/video/7312032859735248136,https://p77-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/dc6dd75382fe4ae98624067850d7e533_1702465323?lk3s=81f88b70&x-expires=1749106800&x-signature=oBMk6ZTjnfDqfOfXGGldigHFfig%3D&shp=81f88b70&shcp=-,358,借金インタビューしたらやばい奴いたwww #社長　#借金返済 #自己破産　#多重債務者 #街頭インタビュー,オリジナル楽曲 - 借金6億ニキ ༽,https://www.tiktok.com/music/%E3%82%AA%E3%83%AA%E3%82%B8%E3%83%8A%E3%83%AB%E6%A5%BD%E6%9B%B2-%E5%80%9F%E9%87%916%E5%84%84%E3%83%8B%E3%82%AD-%E0%BC%BD-7312032879465253633,"いくつですか?今26です月々の返済額を教えてください400万です借金総額を教えてください6億1000万ぐらいですねなんで借金したんですか?ちょっと詐欺られて関西予定はいつですか?5年以内に行ければめっちゃいいですけどなんで借金したんですか?ちょっと詐欺られてどんな詐欺ですか?何個もやられてきちゃったんですけど一番でかかったのは入った会社の社長がお金持って飛んでで全部僕にくっついちゃってそれがだいたいいくらぐらいなんですか?5億ちょいぐらいですねやばいですねめっちゃやばいですよ
",
https://www.tiktok.com/@hensaikitsui/video/7402217340093418760,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/o0vQAQxCGqeIaA68zBK5deupAxeMRFXnwfoGJU?lk3s=81f88b70&x-expires=1749106800&x-signature=TJjepBx8IH4W7D5wSMwkviZY9B4%3D&shp=81f88b70&shcp=-,301,いくら残った？ #社長 #おすすめ #借金 #債務整理 #滞納 #お金の勉強 #投資 #貯金,オリジナル楽曲 - 借金6億ニキ ༽,https://www.tiktok.com/music/%E3%82%AA%E3%83%AA%E3%82%B8%E3%83%8A%E3%83%AB%E6%A5%BD%E6%9B%B2-%E5%80%9F%E9%87%916%E5%84%84%E3%83%8B%E3%82%AD-%E0%BC%BD-7402217371412843265,今日もカップラーメン食べます,
https://www.tiktok.com/@hensaikitsui/video/7239301111318924551,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/487847310c9d4f7d8936f0eda18df15e_1685531148~tplv-dmt-logom:tos-alisg-i-0068/39202b67871546e8842db3c88d2170f9.image?lk3s=81f88b70&x-expires=1749106800&x-signature=jkpIiWutk29MkqwKTjLgK8TnpYA%3D&shp=81f88b70&shcp=-,295,,"Kirby Gourmet Race Theme (From ""Kirby Super Star"") - Video Game Players",https://www.tiktok.com/music/Kirby-Gourmet-Race-Theme-From-Kirby-Super-Star-6931167624155891714,"俺は6億下げにあった25歳ベンチャー企業の社長朝8時朝起きて銀行口座の残高を見て振り込みの金額が合ってるか確認する月末に数百万返済がありそこに合わせて動かないといけないのはしんどい経理と連絡して振り込み先を伝える何時になりますかと連絡がたくさん来るここで足りない場合は返済を伸ばせるか講習をする理解してくれてる取引先の方は来月でもいいよと言ってくださったりして本当に頭が上がらないどうしてもお金が足りない時は友達にお金を借りる相談をする詐欺にあってしんどいことは月末にお

来月の返済分のお金を稼ぐために家を出るみんな今日も頑張ろう",
https://www.tiktok.com/@hensaikitsui/video/7330982586845596929,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oIlva434IrOeB7PEEE38KBAzARFdiQfHQg3DHE?lk3s=81f88b70&x-expires=1749106800&x-signature=6bhmjgX3p68uIJg0Yuo%2F5%2FjgICo%3D&shp=81f88b70&shcp=-,266,ひどいと思いませんか？ #猫ミーム　#末路　#借金,オリジナル楽曲 - 借金6億ニキ ༽,https://www.tiktok.com/music/%E3%82%AA%E3%83%AA%E3%82%B8%E3%83%8A%E3%83%AB%E6%A5%BD%E6%9B%B2-%E5%80%9F%E9%87%916%E5%84%84%E3%83%8B%E3%82%AD-%E0%BC%BD-7330982622901947137,,
https://www.tiktok.com/@hensaikitsui/video/7353594601170554130,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/b51056914eb247e780738af697ecae9e_1712142179?lk3s=81f88b70&x-expires=1749106800&x-signature=z38h8TVzMHkSl%2FQ9fGcM2X8Kras%3D&shp=81f88b70&shcp=-,250,みんな知ってた？ #社長 #おすすめ #借金 #ポイ活 #返済 #自己破産　#ブラック #副業,オリジナル楽曲 - 借金6億ニキ ༽,https://www.tiktok.com/music/%E3%82%AA%E3%83%AA%E3%82%B8%E3%83%8A%E3%83%AB%E6%A5%BD%E6%9B%B2-%E5%80%9F%E9%87%916%E5%84%84%E3%83%8B%E3%82%AD-%E0%BC%BD-7353594661132421889,SNSで話題の寝てても稼げる方法があるって本当ですか?本当それはデータ提供アプリを使うデータ提供アプリ?U-VOICEってデータ提供型の追活のアプリがあるんだけどこれ入れとくと毎月自動でペーペーに交換できるポイントがたまるんだよね仕組みはこの会社はデータ提供することでアプリを入れた人のデータを収集してマスコミとか上場企業とか大きいところにデータを提供してるんだよねもちろんこのアプリは情報セキュリティの国際資格を取得してるから安心して使えるよ追活って感じだからそんなには稼げないけどねこのアプリを使うときは注意点があるから,
https://www.tiktok.com/@hensaikitsui/video/7455962489780587784,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/ogAADINOoEqAAjkQZ6xfEFzeDDfXJOIuBDOTpA?lk3s=81f88b70&x-expires=1749106800&x-signature=6IN5NNjPlLF0MmbdItx%2BADNdT7U%3D&shp=81f88b70&shcp=-,243,正月何してる？🎍　#冬と春のホテルキャンペーン #社長 #おすすめ #債務整理 #借金 #滞納 #お金の勉強,オリジナル楽曲 - 借金6億ニキ ༽,https://www.tiktok.com/music/%E3%82%AA%E3%83%AA%E3%82%B8%E3%83%8A%E3%83%AB%E6%A5%BD%E6%9B%B2-%E5%80%9F%E9%87%916%E5%84%84%E3%83%8B%E3%82%AD-%E0%BC%BD-7455962611458542353,"あります携帯のローンなんですけどこれはキャリアさえ事故ってなければ取りますドコモソフトバンクAUあとその他のMVNOっていう格安系のキャリアなんですけどこれ飛ばしたことなければ基本通りますマジっすかはいで1社あたり2台まで組めるのと20万以下だったらローンの審査ほぼないんでそれさえ飛ばしてなかったら20万以下の携帯はローン組めますで1個あたり2台までなんでどこまで組めるかその人次第なんですけど

じゃあその携帯例えば2台とか買って売ればその分現金化ができるみたいなそうですねまあでもタップ中のやつは売っちゃいけないっていう法律があるんでなのでまあ中国人とかがもし買ってくれるんだったら買い取ってくれるかもしれないですねなるほどありがとうございます",
https://www.tiktok.com/@hensaikitsui/video/7372529916929199378,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oklJbnEOIItftcADPfMIgGOCoQZToT2eAAKLaj?lk3s=81f88b70&x-expires=1749106800&x-signature=ld%2BT8AVOFgIbEbUHEc5C8ktQ%2FpA%3D&shp=81f88b70&shcp=-,243,,オリジナル楽曲 - 借金6億ニキ ༽,https://www.tiktok.com/music/%E3%82%AA%E3%83%AA%E3%82%B8%E3%83%8A%E3%83%AB%E6%A5%BD%E6%9B%B2-%E5%80%9F%E9%87%916%E5%84%84%E3%83%8B%E3%82%AD-%E0%BC%BD-7372529950009723665,"従業員が上発した社員がお金を持ち逃げした俺は6億借金をした26歳去年詐欺師にお金を持って飛ばれたがその後俺は事業を起こし毎月400万円以上の借金返済をして順風満帆に思えたが従業員が会社のお金を持って飛んでしまった

正直前からヤバそうな感じだった今どう?って状況を聞くたびに大丈夫です大丈夫ですというので正直怪しんでいたが連絡がつかなくなったし金も持ってかれてしまった管理できてなかった自分のせいだけど地元も一緒のやつだったのでとても悲しかったしかもそいつの住んでた家は俺が部屋を貸していたから俺がこれからそいつの分の家賃と待機費用も払わないといけないそんなわけで俺は今月もめちゃくちゃ働かないといけないもっと頑張らないといけないので一緒に本気で稼いでいきたい人は連絡してきてほしい質問はコメント欄にみんなも裏切られたことありますか?あったらコメントして
",
https://www.tiktok.com/@hensaikitsui/video/7431539303441763592,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oI4CRefAhEOGVGtGCkvj0LeHI0DLEQIOAIaQmZ?lk3s=81f88b70&x-expires=1749106800&x-signature=sF0pf0JZmTohlpIzfi9Aq%2BKpU9g%3D&shp=81f88b70&shcp=-,233,ブラックの人🙋 #社長 #おすすめ #借金 #債務整理 #滞納 #お金の勉強 #貯金 #ブラック,オリジナル楽曲 - 借金6億ニキ ༽,https://www.tiktok.com/music/%E3%82%AA%E3%83%AA%E3%82%B8%E3%83%8A%E3%83%AB%E6%A5%BD%E6%9B%B2-%E5%80%9F%E9%87%916%E5%84%84%E3%83%8B%E3%82%AD-%E0%BC%BD-7431539347146787601,ブラックカーロン携帯のロン中小規模の審判会社のショッピングロン送料規制でこれ以上借りれない消費者金融クレカのキャッシングカーロンショッピングロン全般複数社から借りてる銀行のまとめロン不動産のロンブラックだけど法人でカード作りたいほらアップサイダー債務整理したいプロフィールのリンクから無料相談,
https://www.tiktok.com/@hensaikitsui/video/7315404955211287814,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/14a4f8bafb3a4823a612e9e765b9ce07_1703250495?lk3s=81f88b70&x-expires=1749106800&x-signature=JEdK%2FNVZ2rFGb3rt6oWyPrl8r%2FM%3D&shp=81f88b70&shcp=-,230,乗り越えられたと思う？ #社長　#借金返済 #自己破産　#多重債務者,オリジナル楽曲 - 借金6億ニキ ༽,https://www.tiktok.com/music/%E3%82%AA%E3%83%AA%E3%82%B8%E3%83%8A%E3%83%AB%E6%A5%BD%E6%9B%B2-%E5%80%9F%E9%87%916%E5%84%84%E3%83%8B%E3%82%AD-%E0%BC%BD-7315405162789800709,"難しいですね厳しいですか

そしたら今回ご連絡させていただいたのがですね月末までにお支払いいただくご予定だった1万5000円の支払いがまだ完了していないのでご連絡したんですがちょっと今お金が本当になくて固定費払ったらもう数円とかでそしたらいつまでだったらお支払いいただけますかね本当にきつくて払えなくてうーんとただきついと言われましても払っていただかないとなのでお仕事はされてるんですかはい

どんなお仕事されてるんですかちょっと電波悪くてもう一回いいですかいや電波悪くないですよバッチリ聞こえてますどんなお仕事されてるんですかちょっと電波悪くてもう一回いいですか電波悪くないですけどねバッチリ聞こえてるんですけどねそちら側は聞こえてるということでいいですかねはい電波悪くないということでいいですよねはいですよね今どんなお仕事されてるんですか

ちょっと電波悪くてもう一回いいですかいやおかしいな今電波いいっておっしゃられたんですけどずっと同じことしか言ってないじゃないですか本当にきつくて腹はいえっと舐めてます?ちょっと電波悪くてもう一回いいですかいやいやおかしいなずっと同じこと言ってるじゃないですか荷物着て折り返しますいやダメですちょっと荷物着て折り返しますいやいや違う違う違う",
https://www.tiktok.com/@hensaikitsui/video/7400367975208930567,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/b6b83440a18d4d2da248ac7541f9154e_1723032443?lk3s=81f88b70&x-expires=1749106800&x-signature=lbJ%2FjJLz6te4cL27tLIhwhNLBlg%3D&shp=81f88b70&shcp=-,221,これ知ってた？ #社長 #おすすめ #借金 #債務整理 #滞納　#ブラック,オリジナル楽曲 - 借金6億ニキ ༽,https://www.tiktok.com/music/%E3%82%AA%E3%83%AA%E3%82%B8%E3%83%8A%E3%83%AB%E6%A5%BD%E6%9B%B2-%E5%80%9F%E9%87%916%E5%84%84%E3%83%8B%E3%82%AD-%E0%BC%BD-7400368035331525392,"100均6億でも借りれる今すぐブラックでも借りれるところ3000①小規模の消費者金融すぐ借りれる現実的な返済プランを伝えたら30万くらい借りれる場合も②7や高価なものと引き換えに借りれる金利は月2%とまあまあ高い③クレカ実は作れるものもあるメルカードとか新しいクレカは会員が欲しいので審査を深く見ない場合があるから試してみて詳しく知りたい人はコメント

またな!",
https://www.tiktok.com/@hensaikitsui/video/7403695925069155602,https://p77-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/31f32576ca244b9f834930bcfd03e74e_1723807292?lk3s=81f88b70&x-expires=1749106800&x-signature=KvhNyjK40Ye08I%2F37vWSFVTDOuU%3D&shp=81f88b70&shcp=-,207,全部覚えた？ #社長 #おすすめ #借金 #債務整理 #滞納 #お金の勉強 #投資 #貯金,オリジナル楽曲 - 借金6億ニキ ༽,https://www.tiktok.com/music/%E3%82%AA%E3%83%AA%E3%82%B8%E3%83%8A%E3%83%AB%E6%A5%BD%E6%9B%B2-%E5%80%9F%E9%87%916%E5%84%84%E3%83%8B%E3%82%AD-%E0%BC%BD-7403695993193302801,"お疲れ様です実はブラックリストンだったら5年経ったら消えるって言われてるんだけど5年経ってあることをしないと一生ブラックなままになるってことがあるそうならないために3つ確認をしよう1.5年経ったら再度情報開示を行うネットでCICと検索して情報開示をしようそうするとどこがブラックなのか分かるんで弁護士さん経由で事故の栄養をしようだいたいこれ5万円くらいやってくれるでも消えるには数ヶ月待ったりすることもあるただし人によっては裁判などで事故までの期間が伸びてるケースもあるので必ず弁護士さんに聞いてみよう

2.移動が消されるまで待つこれ移動状況によって期間が違うから自分の状況をもとにどのくらいで消されるかをチェックしてみて3.債務整理を行って返済期間を早める借金の利息や元金をカットしたり減額したり一括請求を長期の分割払いで変更できる手続きのことでこれで借金の返済負担を大幅に減らすことができ関西の履歴が残るとブラックな履歴があったりしても借りれる金融機関があったりするなるほど僕的には時効の援養が一番おすすめですけど借金で困ってる人はDMして
",
https://www.tiktok.com/@hensaikitsui/video/7267874024338836743,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/4f18e91ed3b141d48286d21a1b721dc3_1692183797?lk3s=81f88b70&x-expires=1749106800&x-signature=EWfg%2F9C3jgxkNCQM5K7qC1M7OtU%3D&shp=81f88b70&shcp=-,201,どっちだと思う？ #なあぜなあぜ　#詐欺師撲滅　#社長　 #悪徳　#倒産　#借金　#借金返済の道　#借金滞納しすぎた男の末路,オリジナル楽曲 - 借金6億ニキ ༽,https://www.tiktok.com/music/%E3%82%AA%E3%83%AA%E3%82%B8%E3%83%8A%E3%83%AB%E6%A5%BD%E6%9B%B2-%E5%80%9F%E9%87%916%E5%84%84%E3%83%8B%E3%82%AD-%E0%BC%BD-7267874047709956865,これでも経営者なんだけどインスタのストーリー見ると従業員飲みめっちゃ楽しそう俺飲み行くお金ないなぜなぜ俺が詐欺された側なのにお客さんからお金返ってこないのを毎日電話で怒られる悪いのはどっちどっち,
